Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2612;Lemons, Limes and products;2003;2003;1000 tonnes;1762;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2612;Lemons, Limes and products;2004;2004;1000 tonnes;1928;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2612;Lemons, Limes and products;2005;2005;1000 tonnes;1807;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2612;Lemons, Limes and products;2006;2006;1000 tonnes;1867;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2612;Lemons, Limes and products;2007;2007;1000 tonnes;1936;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2612;Lemons, Limes and products;2008;2008;1000 tonnes;2243;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2612;Lemons, Limes and products;2009;2009;1000 tonnes;1987;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2612;Lemons, Limes and products;2010;2010;1000 tonnes;1891;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2612;Lemons, Limes and products;2011;2011;1000 tonnes;2148;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2612;Lemons, Limes and products;2012;2012;1000 tonnes;2071;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2612;Lemons, Limes and products;2013;2013;1000 tonnes;2139;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;1998;1998;1000 tonnes;119;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;1999;1999;1000 tonnes;137;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;2000;2000;1000 tonnes;166;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;2001;2001;1000 tonnes;160;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;2002;2002;1000 tonnes;173;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;2003;2003;1000 tonnes;176;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;2004;2004;1000 tonnes;193;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;2005;2005;1000 tonnes;181;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;2006;2006;1000 tonnes;187;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;2007;2007;1000 tonnes;194;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;2008;2008;1000 tonnes;224;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;2009;2009;1000 tonnes;199;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;2010;2010;1000 tonnes;189;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;2011;2011;1000 tonnes;215;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;2012;2012;1000 tonnes;207;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2612;Lemons, Limes and products;2013;2013;1000 tonnes;214;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;1998;1998;1000 tonnes;168;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;1999;1999;1000 tonnes;211;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;2000;2000;1000 tonnes;263;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;2001;2001;1000 tonnes;320;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;2002;2002;1000 tonnes;298;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;2003;2003;1000 tonnes;361;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;2004;2004;1000 tonnes;409;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;2005;2005;1000 tonnes;350;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;2006;2006;1000 tonnes;387;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;2007;2007;1000 tonnes;313;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;2008;2008;1000 tonnes;395;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;2009;2009;1000 tonnes;432;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;2010;2010;1000 tonnes;401;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;2011;2011;1000 tonnes;397;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;2012;2012;1000 tonnes;415;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2613;Grapefruit and products;2013;2013;1000 tonnes;425;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;1998;1998;1000 tonnes;17;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;1999;1999;1000 tonnes;22;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;2000;2000;1000 tonnes;27;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;2001;2001;1000 tonnes;33;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;2002;2002;1000 tonnes;31;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;2003;2003;1000 tonnes;37;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;2004;2004;1000 tonnes;42;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;2005;2005;1000 tonnes;36;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;2006;2006;1000 tonnes;39;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;2007;2007;1000 tonnes;33;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;2008;2008;1000 tonnes;40;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;2009;2009;1000 tonnes;44;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;2010;2010;1000 tonnes;41;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;2011;2011;1000 tonnes;40;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;2012;2012;1000 tonnes;42;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2613;Grapefruit and products;2013;2013;1000 tonnes;43;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;1998;1998;1000 tonnes;11;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;1999;1999;1000 tonnes;22;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;2000;2000;1000 tonnes;35;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;2001;2001;1000 tonnes;45;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;2002;2002;1000 tonnes;76;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;2003;2003;1000 tonnes;80;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;2004;2004;1000 tonnes;84;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;2005;2005;1000 tonnes;88;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;2006;2006;1000 tonnes;63;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;2007;2007;1000 tonnes;108;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;2008;2008;1000 tonnes;110;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;2009;2009;1000 tonnes;108;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;2010;2010;1000 tonnes;159;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;2011;2011;1000 tonnes;145;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;2012;2012;1000 tonnes;147;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2614;Citrus, Other;2013;2013;1000 tonnes;151;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;1998;1998;1000 tonnes;1526;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;1999;1999;1000 tonnes;1738;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;2000;2000;1000 tonnes;1863;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;2001;2001;1000 tonnes;2028;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;2002;2002;1000 tonnes;1997;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;2003;2003;1000 tonnes;2066;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;2004;2004;1000 tonnes;2361;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;2005;2005;1000 tonnes;2250;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;2006;2006;1000 tonnes;2196;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;2007;2007;1000 tonnes;1965;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;2008;2008;1000 tonnes;2151;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;2009;2009;1000 tonnes;2232;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;2010;2010;1000 tonnes;2103;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;2011;2011;1000 tonnes;2139;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;2012;2012;1000 tonnes;2204;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5511;Production;2615;Bananas;2013;2013;1000 tonnes;2128;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2615;Bananas;1998;1998;1000 tonnes;198;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2615;Bananas;1999;1999;1000 tonnes;226;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2615;Bananas;2000;2000;1000 tonnes;242;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2615;Bananas;2001;2001;1000 tonnes;257;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2615;Bananas;2002;2002;1000 tonnes;260;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2615;Bananas;2003;2003;1000 tonnes;269;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2615;Bananas;2004;2004;1000 tonnes;307;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2615;Bananas;2005;2005;1000 tonnes;293;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2615;Bananas;2006;2006;1000 tonnes;286;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2615;Bananas;2007;2007;1000 tonnes;255;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2615;Bananas;2008;2008;1000 tonnes;280;S;Standardized data
FBSH;Food Balances (old methodology and population);138;Mexico;5123;Losses;2615;Bananas;2009;2009;1000 tonnes;290;S;Standardized data
